tier,name,category,requested_category,chaos_value,divine_value,listing_count,change_percent,source_endpoint,source
T4_BAIXO,"Staff Attacks deal 12% increased Damage with Hits and Ailments, Mace or Sceptre Attacks deal 12% increased Damage with Hits and Ailments",ClusterJewel,ClusterJewel,1.0,,52,0,stash,poe.ninja
T4_BAIXO,"Staff Attacks deal 12% increased Damage with Hits and Ailments, Mace or Sceptre Attacks deal 12% increased Damage with Hits and Ailments",ClusterJewel,ClusterJewel,1.0,,53,0,stash,poe.ninja
T4_BAIXO,Wand Attacks deal 12% increased Damage with Hits and Ailments,ClusterJewel,ClusterJewel,1.0,,635,0,stash,poe.ninja
T4_BAIXO,Wand Attacks deal 12% increased Damage with Hits and Ailments,ClusterJewel,ClusterJewel,1.0,,584,0,stash,poe.ninja
T4_BAIXO,Wand Attacks deal 12% increased Damage with Hits and Ailments,ClusterJewel,ClusterJewel,1.0,,188,0,stash,poe.ninja
T4_BAIXO,Wand Attacks deal 12% increased Damage with Hits and Ailments,ClusterJewel,ClusterJewel,1.0,,36,0,stash,poe.ninja
T4_BAIXO,Wand Attacks deal 12% increased Damage with Hits and Ailments,ClusterJewel,ClusterJewel,1.0,,141,0,stash,poe.ninja
T4_BAIXO,Wand Attacks deal 12% increased Damage with Hits and Ailments,ClusterJewel,ClusterJewel,1.0,,51,0,stash,poe.ninja
T4_BAIXO,Wand Attacks deal 12% increased Damage with Hits and Ailments,ClusterJewel,ClusterJewel,1.0,,579,0,stash,poe.ninja
T4_BAIXO,Chaos Orb,Currency,Currency,1.0,,1110980,-9.81,exchange,poe.ninja
T4_BAIXO,Orb of Intention,Currency,Currency,1.0,,1.83,0,exchange,poe.ninja
T4_BAIXO,Tainted Chaos Orb,Currency,Currency,1.0,,4,-68.12,exchange,poe.ninja
T4_BAIXO,Screaming Essence of Fear,Essences,Essence,1.0,,2.17,-7.89,exchange,poe.ninja
T4_BAIXO,Screaming Essence of Misery,Essences,Essence,1.0,,0.1667,0,exchange,poe.ninja
T4_BAIXO,Shrieking Essence of Anger,Essences,Essence,1.0,,3.67,-75.04,exchange,poe.ninja
T4_BAIXO,Shrieking Essence of Contempt,Essences,Essence,1.0,,5.5,80.0,exchange,poe.ninja
T4_BAIXO,Shrieking Essence of Doubt,Essences,Essence,1.0,,0.3333,300,exchange,poe.ninja
T4_BAIXO,Shrieking Essence of Dread,Essences,Essence,1.0,,2,-61.9,exchange,poe.ninja
T4_BAIXO,Shrieking Essence of Hatred,Essences,Essence,1.0,,3.83,-91.94,exchange,poe.ninja
T4_BAIXO,Shrieking Essence of Wrath,Essences,Essence,1.0,,3.83,-19.64,exchange,poe.ninja
T4_BAIXO,Wailing Essence of Greed,Essences,Essence,1.0,,0.3333,-44.44,exchange,poe.ninja
T4_BAIXO,Wailing Essence of Sorrow,Essences,Essence,1.0,,0.3333,400,exchange,poe.ninja
T4_BAIXO,Wailing Essence of Spite,Essences,Essence,1.0,,0.1667,33.33,exchange,poe.ninja
T4_BAIXO,Weeping Essence of Rage,Essences,Essence,1.0,,0.5,0,exchange,poe.ninja
T4_BAIXO,Weeping Essence of Woe,Essences,Essence,1.0,,0.8333,-90,exchange,poe.ninja
T4_BAIXO,Abyss Scarab of Descending,Fragments,Scarab,1.0,,14.83,53.5,exchange,poe.ninja
T4_BAIXO,Expedition Scarab of Archaeology,Fragments,Scarab,1.0,,24.5,-11.44,exchange,poe.ninja
T4_BAIXO,Scarab of Stability,Fragments,Scarab,1.0,,19.83,300.6,exchange,poe.ninja
T4_BAIXO,Timeless Eternal Empire Splinter,Fragments,Fragment,1.0,,0.1667,6.86,exchange,poe.ninja
T4_BAIXO,Polaric Invitation,Invitation,Invitation,1.0,,1735,0,stash,poe.ninja
T4_BAIXO,Writhing Invitation,Invitation,Invitation,1.0,,3352,0,stash,poe.ninja
T4_BAIXO,Map (Tier 1),Map,Map,1.0,,489,0,stash,poe.ninja
T4_BAIXO,Map (Tier 10),Map,Map,1.0,,919,-37.5,stash,poe.ninja
T4_BAIXO,Map (Tier 11),Map,Map,1.0,,2923,0,stash,poe.ninja
T4_BAIXO,Map (Tier 12),Map,Map,1.0,,3068,0,stash,poe.ninja
T4_BAIXO,Map (Tier 13),Map,Map,1.0,,2455,0,stash,poe.ninja
T4_BAIXO,Map (Tier 5),Map,Map,1.0,,739,0,stash,poe.ninja
T4_BAIXO,Map (Tier 6),Map,Map,1.0,,870,0,stash,poe.ninja
T4_BAIXO,Map (Tier 7),Map,Map,1.0,,1146,0,stash,poe.ninja
T4_BAIXO,Map (Tier 8),Map,Map,1.0,,1733,0,stash,poe.ninja
T4_BAIXO,Map (Tier 9),Map,Map,1.0,,1893,0,stash,poe.ninja
T4_BAIXO,Azure Oil,Oils,Oil,1.0,,2.83,9.52,exchange,poe.ninja
T4_BAIXO,Runegraft of Consecration,Runegrafts,Runegraft,1.0,,2,-50.79,exchange,poe.ninja
T4_BAIXO,Runegraft of the Combatant,Runegrafts,Runegraft,1.0,,0.5,-56.25,exchange,poe.ninja
T4_BAIXO,Runegraft of the Novamark,Runegrafts,Runegraft,1.0,,1.17,-50.7,exchange,poe.ninja
T4_BAIXO,Absolution,SkillGem,SkillGem,1.0,,449,0,stash,poe.ninja
T4_BAIXO,Absolution,SkillGem,SkillGem,1.0,,140,0,stash,poe.ninja
T4_BAIXO,Added Chaos Damage Support,SkillGem,SkillGem,1.0,,77,-72.97,stash,poe.ninja
T4_BAIXO,Added Cold Damage Support,SkillGem,SkillGem,1.0,,108,-64.29,stash,poe.ninja
T4_BAIXO,Added Fire Damage Support,SkillGem,SkillGem,1.0,,162,0,stash,poe.ninja
T4_BAIXO,Added Lightning Damage Support,SkillGem,SkillGem,1.0,,182,2.04,stash,poe.ninja
T4_BAIXO,Additional Accuracy Support,SkillGem,SkillGem,1.0,,259,63.93,stash,poe.ninja
T4_BAIXO,Advanced Traps Support,SkillGem,SkillGem,1.0,,64,0,stash,poe.ninja
T4_BAIXO,Advanced Traps Support,SkillGem,SkillGem,1.0,,61,0,stash,poe.ninja
T4_BAIXO,Alchemist's Mark,SkillGem,SkillGem,1.0,,99,0,stash,poe.ninja
T4_BAIXO,Alchemist's Mark,SkillGem,SkillGem,1.0,,66,0,stash,poe.ninja
T4_BAIXO,Ancestral Call Support,SkillGem,SkillGem,1.0,,229,0,stash,poe.ninja
T4_BAIXO,Ancestral Cry,SkillGem,SkillGem,1.0,,81,0,stash,poe.ninja
T4_BAIXO,Animate Guardian,SkillGem,SkillGem,1.0,,302,0,stash,poe.ninja
T4_BAIXO,Animate Weapon,SkillGem,SkillGem,1.0,,118,0,stash,poe.ninja
T4_BAIXO,Arc,SkillGem,SkillGem,1.0,,105,0,stash,poe.ninja
T4_BAIXO,Arcane Cloak,SkillGem,SkillGem,1.0,,285,0,stash,poe.ninja
T4_BAIXO,Arcane Surge Support,SkillGem,SkillGem,1.0,,140,0,stash,poe.ninja
T4_BAIXO,Armageddon Brand,SkillGem,SkillGem,1.0,,136,0,stash,poe.ninja
T4_BAIXO,Armageddon Brand,SkillGem,SkillGem,1.0,,270,0,stash,poe.ninja
T4_BAIXO,Armageddon Brand of Recall,SkillGem,SkillGem,1.0,,176,0,stash,poe.ninja
T4_BAIXO,Armageddon Brand of Volatility,SkillGem,SkillGem,1.0,,266,0,stash,poe.ninja
T4_BAIXO,Arrogance Support,SkillGem,SkillGem,1.0,,69,-49.24,stash,poe.ninja
T4_BAIXO,Arrow Nova Support,SkillGem,SkillGem,1.0,,39,0,stash,poe.ninja
T4_BAIXO,Artillery Ballista,SkillGem,SkillGem,1.0,,107,0,stash,poe.ninja
T4_BAIXO,Artillery Ballista of Focus Fire,SkillGem,SkillGem,1.0,,181,0,stash,poe.ninja
T4_BAIXO,Autoexertion,SkillGem,SkillGem,1.0,,250,0,stash,poe.ninja
T4_BAIXO,Ball Lightning,SkillGem,SkillGem,1.0,,99,0,stash,poe.ninja
T4_BAIXO,Ballista Totem Support,SkillGem,SkillGem,1.0,,51,-80,stash,poe.ninja
T4_BAIXO,Bane,SkillGem,SkillGem,1.0,,101,-50,stash,poe.ninja
T4_BAIXO,Bane of Condemnation,SkillGem,SkillGem,1.0,,145,0,stash,poe.ninja
T4_BAIXO,Barrage,SkillGem,SkillGem,1.0,,60,0,stash,poe.ninja
T4_BAIXO,Bear Trap,SkillGem,SkillGem,1.0,,76,0,stash,poe.ninja
T4_BAIXO,Bear Trap of Skewers,SkillGem,SkillGem,1.0,,45,0,stash,poe.ninja
T4_BAIXO,Behead Support,SkillGem,SkillGem,1.0,,162,0,stash,poe.ninja
T4_BAIXO,Behead Support,SkillGem,SkillGem,1.0,,7,0,stash,poe.ninja
T4_BAIXO,Behead Support,SkillGem,SkillGem,1.0,,51,0,stash,poe.ninja
T4_BAIXO,Blade Blast,SkillGem,SkillGem,1.0,,114,0,stash,poe.ninja
T4_BAIXO,Blade Blast,SkillGem,SkillGem,1.0,,299,104.1,stash,poe.ninja
T4_BAIXO,Blade Flurry,SkillGem,SkillGem,1.0,,95,0,stash,poe.ninja
T4_BAIXO,Blade Flurry of Incision,SkillGem,SkillGem,1.0,,108,0,stash,poe.ninja
T4_BAIXO,Blade Trap,SkillGem,SkillGem,1.0,,130,0,stash,poe.ninja
T4_BAIXO,Blade Trap,SkillGem,SkillGem,1.0,,65,0,stash,poe.ninja
T4_BAIXO,Blade Trap of Greatswords,SkillGem,SkillGem,1.0,,15,-44.44,stash,poe.ninja
T4_BAIXO,Blade Trap of Laceration,SkillGem,SkillGem,1.0,,55,0,stash,poe.ninja
T4_BAIXO,Blade Vortex of the Scythe,SkillGem,SkillGem,1.0,,48,0,stash,poe.ninja
T4_BAIXO,Bladestorm,SkillGem,SkillGem,1.0,,91,0,stash,poe.ninja
T4_BAIXO,Bladestorm,SkillGem,SkillGem,1.0,,66,0,stash,poe.ninja
T4_BAIXO,Blasphemy Support,SkillGem,SkillGem,1.0,,113,0,stash,poe.ninja
T4_BAIXO,Blasphemy Support,SkillGem,SkillGem,1.0,,181,0,stash,poe.ninja
T4_BAIXO,Blast Rain,SkillGem,SkillGem,1.0,,95,0,stash,poe.ninja
T4_BAIXO,Blast Rain of Trarthus,SkillGem,SkillGem,1.0,,108,0,stash,poe.ninja
T4_BAIXO,Blastchain Mine Support,SkillGem,SkillGem,1.0,,63,49.25,stash,poe.ninja
T4_BAIXO,Blazing Salvo,SkillGem,SkillGem,1.0,,82,0,stash,poe.ninja
T4_BAIXO,Blessed Call Support,SkillGem,SkillGem,1.0,,67,0,stash,poe.ninja
T4_BAIXO,Blessed Call Support,SkillGem,SkillGem,1.0,,46,0,stash,poe.ninja
T4_BAIXO,Blight,SkillGem,SkillGem,1.0,,67,0,stash,poe.ninja
T4_BAIXO,Blight of Atrophy,SkillGem,SkillGem,1.0,,114,0,stash,poe.ninja
T4_BAIXO,Blind Support,SkillGem,SkillGem,1.0,,218,0,stash,poe.ninja
T4_BAIXO,Blink Arrow,SkillGem,SkillGem,1.0,,90,0,stash,poe.ninja
T4_BAIXO,Blink Arrow,SkillGem,SkillGem,1.0,,280,14.94,stash,poe.ninja
T4_BAIXO,Bloodlust Support,SkillGem,SkillGem,1.0,,55,0,stash,poe.ninja
T4_BAIXO,Bloodsoaked Banner Support,SkillGem,SkillGem,1.0,,541,-50,stash,poe.ninja
T4_BAIXO,Bodyswap,SkillGem,SkillGem,1.0,,104,36.99,stash,poe.ninja
T4_BAIXO,Bodyswap,SkillGem,SkillGem,1.0,,99,-28.57,stash,poe.ninja
T4_BAIXO,Boneshatter,SkillGem,SkillGem,1.0,,127,0,stash,poe.ninja
T4_BAIXO,Boneshatter,SkillGem,SkillGem,1.0,,69,-41.18,stash,poe.ninja
T4_BAIXO,Boneshatter of Carnage,SkillGem,SkillGem,1.0,,118,0,stash,poe.ninja
T4_BAIXO,Bonespire Support,SkillGem,SkillGem,1.0,,997,0,stash,poe.ninja
T4_BAIXO,Burning Arrow,SkillGem,SkillGem,1.0,,111,0,stash,poe.ninja
T4_BAIXO,Cast On Critical Strike Support,SkillGem,SkillGem,1.0,,146,-54.55,stash,poe.ninja
T4_BAIXO,Cast on Death Support,SkillGem,SkillGem,1.0,,131,0,stash,poe.ninja
T4_BAIXO,Cast on Melee Kill Support,SkillGem,SkillGem,1.0,,233,5.26,stash,poe.ninja
T4_BAIXO,Cast on Melee Kill Support,SkillGem,SkillGem,1.0,,58,-94.38,stash,poe.ninja
T4_BAIXO,Cast when Stunned Support,SkillGem,SkillGem,1.0,,168,0,stash,poe.ninja
T4_BAIXO,Cast while Channelling Support,SkillGem,SkillGem,1.0,,109,0,stash,poe.ninja
T4_BAIXO,Caustic Arrow,SkillGem,SkillGem,1.0,,109,0,stash,poe.ninja
T4_BAIXO,Caustic Arrow,SkillGem,SkillGem,1.0,,252,42.86,stash,poe.ninja
T4_BAIXO,Chain Hook,SkillGem,SkillGem,1.0,,100,-44.44,stash,poe.ninja
T4_BAIXO,Chain Hook,SkillGem,SkillGem,1.0,,114,0,stash,poe.ninja
T4_BAIXO,Chain Hook,SkillGem,SkillGem,1.0,,34,0,stash,poe.ninja
T4_BAIXO,Chain Hook,SkillGem,SkillGem,1.0,,62,16.28,stash,poe.ninja
T4_BAIXO,Chain Support,SkillGem,SkillGem,1.0,,144,0,stash,poe.ninja
T4_BAIXO,Charged Dash,SkillGem,SkillGem,1.0,,88,0,stash,poe.ninja
T4_BAIXO,Charged Dash,SkillGem,SkillGem,1.0,,106,0,stash,poe.ninja
T4_BAIXO,Charged Dash,SkillGem,SkillGem,1.0,,29,0,stash,poe.ninja
T4_BAIXO,Charged Mines Support,SkillGem,SkillGem,1.0,,121,0,stash,poe.ninja
T4_BAIXO,Clarity,SkillGem,SkillGem,1.0,,297,-61.54,stash,poe.ninja
T4_BAIXO,Cleave,SkillGem,SkillGem,1.0,,53,0,stash,poe.ninja
T4_BAIXO,Cleave,SkillGem,SkillGem,1.0,,133,0,stash,poe.ninja
T4_BAIXO,Close Combat Support,SkillGem,SkillGem,1.0,,92,0,stash,poe.ninja
T4_BAIXO,Cluster Traps Support,SkillGem,SkillGem,1.0,,43,-28.57,stash,poe.ninja
T4_BAIXO,Cluster Traps Support,SkillGem,SkillGem,1.0,,53,0,stash,poe.ninja
T4_BAIXO,Cobra Lash,SkillGem,SkillGem,1.0,,60,0,stash,poe.ninja
T4_BAIXO,Cobra Lash,SkillGem,SkillGem,1.0,,111,0,stash,poe.ninja
T4_BAIXO,Cold to Fire Support,SkillGem,SkillGem,1.0,,180,270.4,stash,poe.ninja
T4_BAIXO,Combustion Support,SkillGem,SkillGem,1.0,,307,0,stash,poe.ninja
T4_BAIXO,Concentrated Effect Support,SkillGem,SkillGem,1.0,,153,-37.5,stash,poe.ninja
T4_BAIXO,Conductivity,SkillGem,SkillGem,1.0,,237,69.49,stash,poe.ninja
T4_BAIXO,Conflagration,SkillGem,SkillGem,1.0,,267,177.8,stash,poe.ninja
T4_BAIXO,Conflagration,SkillGem,SkillGem,1.0,,111,-58.33,stash,poe.ninja
T4_BAIXO,Conflagration,SkillGem,SkillGem,1.0,,58,0,stash,poe.ninja
T4_BAIXO,Consecrated Path,SkillGem,SkillGem,1.0,,102,0,stash,poe.ninja
T4_BAIXO,Consecrated Path,SkillGem,SkillGem,1.0,,62,0,stash,poe.ninja
T4_BAIXO,Contagion,SkillGem,SkillGem,1.0,,118,66.67,stash,poe.ninja
T4_BAIXO,Contagion of Subsiding,SkillGem,SkillGem,1.0,,143,0,stash,poe.ninja
T4_BAIXO,Contagion of Transference,SkillGem,SkillGem,1.0,,77,0,stash,poe.ninja
T4_BAIXO,Controlled Blaze Support,SkillGem,SkillGem,1.0,,53,0,stash,poe.ninja
T4_BAIXO,Controlled Blaze Support,SkillGem,SkillGem,1.0,,4,0,stash,poe.ninja
T4_BAIXO,Controlled Blaze Support,SkillGem,SkillGem,1.0,,33,0,stash,poe.ninja
T4_BAIXO,Conversion Trap,SkillGem,SkillGem,1.0,,107,0,stash,poe.ninja
T4_BAIXO,Conversion Trap,SkillGem,SkillGem,1.0,,67,0,stash,poe.ninja
T4_BAIXO,Convocation,SkillGem,SkillGem,1.0,,420,-50,stash,poe.ninja
T4_BAIXO,Crackling Lance,SkillGem,SkillGem,1.0,,68,0,stash,poe.ninja
T4_BAIXO,Creeping Frost,SkillGem,SkillGem,1.0,,122,0,stash,poe.ninja
T4_BAIXO,Cremation,SkillGem,SkillGem,1.0,,138,0,stash,poe.ninja
T4_BAIXO,Cremation,SkillGem,SkillGem,1.0,,67,0,stash,poe.ninja
T4_BAIXO,Cremation of Exhuming,SkillGem,SkillGem,1.0,,137,0,stash,poe.ninja
T4_BAIXO,Critical Strike Affliction Support,SkillGem,SkillGem,1.0,,67,0,stash,poe.ninja
T4_BAIXO,Critical Strike Affliction Support,SkillGem,SkillGem,1.0,,191,0,stash,poe.ninja
T4_BAIXO,Cursed Ground Support,SkillGem,SkillGem,1.0,,109,0,stash,poe.ninja
T4_BAIXO,Damage on Full Life Support,SkillGem,SkillGem,1.0,,57,94.17,stash,poe.ninja
T4_BAIXO,Dark Pact,SkillGem,SkillGem,1.0,,113,0,stash,poe.ninja
T4_BAIXO,Dash,SkillGem,SkillGem,1.0,,82,0,stash,poe.ninja
T4_BAIXO,Dash,SkillGem,SkillGem,1.0,,365,0,stash,poe.ninja
T4_BAIXO,Decay Support,SkillGem,SkillGem,1.0,,61,-50,stash,poe.ninja
T4_BAIXO,Decoy Totem,SkillGem,SkillGem,1.0,,93,-50,stash,poe.ninja
T4_BAIXO,Decoy Totem,SkillGem,SkillGem,1.0,,76,0,stash,poe.ninja
T4_BAIXO,Defiance Banner,SkillGem,SkillGem,1.0,,141,0,stash,poe.ninja
T4_BAIXO,Destructive Link,SkillGem,SkillGem,1.0,,62,0,stash,poe.ninja
T4_BAIXO,Determination,SkillGem,SkillGem,1.0,,125,0,stash,poe.ninja
T4_BAIXO,Detonate Dead,SkillGem,SkillGem,1.0,,114,0,stash,poe.ninja
T4_BAIXO,Detonate Dead,SkillGem,SkillGem,1.0,,81,-50,stash,poe.ninja
T4_BAIXO,Detonate Mines,SkillGem,SkillGem,1.0,,438,0,stash,poe.ninja
T4_BAIXO,Devouring Totem,SkillGem,SkillGem,1.0,,26,0,stash,poe.ninja
T4_BAIXO,Devouring Totem,SkillGem,SkillGem,1.0,,138,0,stash,poe.ninja
T4_BAIXO,Devouring Totem,SkillGem,SkillGem,1.0,,55,0,stash,poe.ninja
T4_BAIXO,Discipline,SkillGem,SkillGem,1.0,,74,0,stash,poe.ninja
T4_BAIXO,Divine Blast,SkillGem,SkillGem,1.0,,71,0,stash,poe.ninja
T4_BAIXO,Divine Blast,SkillGem,SkillGem,1.0,,267,0,stash,poe.ninja
T4_BAIXO,Divine Blast,SkillGem,SkillGem,1.0,,105,0,stash,poe.ninja
T4_BAIXO,Divine Ire,SkillGem,SkillGem,1.0,,92,0,stash,poe.ninja
T4_BAIXO,Divine Ire of Disintegration,SkillGem,SkillGem,1.0,,84,0,stash,poe.ninja
T4_BAIXO,Divine Ire of Holy Lightning,SkillGem,SkillGem,1.0,,129,0,stash,poe.ninja
T4_BAIXO,Divine Retribution,SkillGem,SkillGem,1.0,,142,0,stash,poe.ninja
T4_BAIXO,Divine Retribution,SkillGem,SkillGem,1.0,,89,0,stash,poe.ninja
T4_BAIXO,Dominating Blow,SkillGem,SkillGem,1.0,,99,0,stash,poe.ninja
T4_BAIXO,Dominating Blow,SkillGem,SkillGem,1.0,,73,0,stash,poe.ninja
T4_BAIXO,Dread Banner,SkillGem,SkillGem,1.0,,159,0,stash,poe.ninja
T4_BAIXO,Dual Strike,SkillGem,SkillGem,1.0,,90,0,stash,poe.ninja
T4_BAIXO,Dual Strike,SkillGem,SkillGem,1.0,,95,0,stash,poe.ninja
T4_BAIXO,Earthquake,SkillGem,SkillGem,1.0,,125,0,stash,poe.ninja
T4_BAIXO,Earthquake of Amplification,SkillGem,SkillGem,1.0,,124,0,stash,poe.ninja
T4_BAIXO,Earthshatter,SkillGem,SkillGem,1.0,,104,0,stash,poe.ninja
T4_BAIXO,Earthshatter of Fragility,SkillGem,SkillGem,1.0,,78,0,stash,poe.ninja
T4_BAIXO,Elemental Hit,SkillGem,SkillGem,1.0,,158,0,stash,poe.ninja
T4_BAIXO,Elemental Proliferation Support,SkillGem,SkillGem,1.0,,343,0,stash,poe.ninja
T4_BAIXO,Elemental Weakness,SkillGem,SkillGem,1.0,,244,0,stash,poe.ninja
T4_BAIXO,Enduring Cry,SkillGem,SkillGem,1.0,,259,0,stash,poe.ninja
T4_BAIXO,Energy Blade,SkillGem,SkillGem,1.0,,220,0,stash,poe.ninja
T4_BAIXO,Ensnaring Arrow,SkillGem,SkillGem,1.0,,99,0,stash,poe.ninja
T4_BAIXO,Essence Drain,SkillGem,SkillGem,1.0,,117,0,stash,poe.ninja
T4_BAIXO,Essence Drain,SkillGem,SkillGem,1.0,,71,-58.33,stash,poe.ninja
T4_BAIXO,Essence Drain of Desperation,SkillGem,SkillGem,1.0,,124,0,stash,poe.ninja
T4_BAIXO,Essence Drain of Wickedness,SkillGem,SkillGem,1.0,,61,-50,stash,poe.ninja
T4_BAIXO,Eviscerate,SkillGem,SkillGem,1.0,,244,0,stash,poe.ninja
T4_BAIXO,Eviscerate,SkillGem,SkillGem,1.0,,59,-80,stash,poe.ninja
T4_BAIXO,Eviscerate,SkillGem,SkillGem,1.0,,98,-50,stash,poe.ninja
T4_BAIXO,Excommunicate Support,SkillGem,SkillGem,1.0,,174,185.7,stash,poe.ninja
T4_BAIXO,Excommunicate Support,SkillGem,SkillGem,1.0,,7,0,stash,poe.ninja
T4_BAIXO,Exemplar Support,SkillGem,SkillGem,1.0,,288,0,stash,poe.ninja
T4_BAIXO,Exemplar Support,SkillGem,SkillGem,1.0,,55,0,stash,poe.ninja
T4_BAIXO,Exemplar Support,SkillGem,SkillGem,1.0,,7,0,stash,poe.ninja
T4_BAIXO,Expert Retaliation Support,SkillGem,SkillGem,1.0,,187,203.0,stash,poe.ninja
T4_BAIXO,Expert Retaliation Support,SkillGem,SkillGem,1.0,,51,0,stash,poe.ninja
T4_BAIXO,Expert Retaliation Support,SkillGem,SkillGem,1.0,,76,-37.5,stash,poe.ninja
T4_BAIXO,Expert Retaliation Support,SkillGem,SkillGem,1.0,,8,0,stash,poe.ninja
T4_BAIXO,Explosive Arrow,SkillGem,SkillGem,1.0,,138,0,stash,poe.ninja
T4_BAIXO,Explosive Concoction,SkillGem,SkillGem,1.0,,84,0,stash,poe.ninja
T4_BAIXO,Explosive Concoction,SkillGem,SkillGem,1.0,,25,0,stash,poe.ninja
T4_BAIXO,Explosive Trap,SkillGem,SkillGem,1.0,,75,-50,stash,poe.ninja
T4_BAIXO,Explosive Trap,SkillGem,SkillGem,1.0,,113,0,stash,poe.ninja
T4_BAIXO,Explosive Trap of Magnitude,SkillGem,SkillGem,1.0,,92,0,stash,poe.ninja
T4_BAIXO,Explosive Trap of Shrapnel,SkillGem,SkillGem,1.0,,71,0,stash,poe.ninja
T4_BAIXO,Explosive Trap of Shrapnel,SkillGem,SkillGem,1.0,,7,0,stash,poe.ninja
T4_BAIXO,Exsanguinate,SkillGem,SkillGem,1.0,,225,53.85,stash,poe.ninja
T4_BAIXO,Eye of Winter,SkillGem,SkillGem,1.0,,103,3.63,stash,poe.ninja
T4_BAIXO,Eye of Winter of Finality,SkillGem,SkillGem,1.0,,211,0,stash,poe.ninja
T4_BAIXO,Faster Casting Support,SkillGem,SkillGem,1.0,,176,0,stash,poe.ninja
T4_BAIXO,Faster Projectiles Support,SkillGem,SkillGem,1.0,,176,51.52,stash,poe.ninja
T4_BAIXO,Fire Penetration Support,SkillGem,SkillGem,1.0,,122,0,stash,poe.ninja
T4_BAIXO,Fire Trap,SkillGem,SkillGem,1.0,,118,0,stash,poe.ninja
T4_BAIXO,Fireball,SkillGem,SkillGem,1.0,,85,0,stash,poe.ninja
T4_BAIXO,Firestorm,SkillGem,SkillGem,1.0,,170,0,stash,poe.ninja
T4_BAIXO,Fissure Support,SkillGem,SkillGem,1.0,,209,-61.54,stash,poe.ninja
T4_BAIXO,Fist of War Support,SkillGem,SkillGem,1.0,,95,-28.57,stash,poe.ninja
T4_BAIXO,Flame Dash,SkillGem,SkillGem,1.0,,124,0,stash,poe.ninja
T4_BAIXO,Flame Surge,SkillGem,SkillGem,1.0,,183,0,stash,poe.ninja
T4_BAIXO,Flame Wall,SkillGem,SkillGem,1.0,,236,0,stash,poe.ninja
T4_BAIXO,Flameblast,SkillGem,SkillGem,1.0,,114,0,stash,poe.ninja
T4_BAIXO,Flameblast of Contraction,SkillGem,SkillGem,1.0,,51,0,stash,poe.ninja
T4_BAIXO,Flamethrower Trap,SkillGem,SkillGem,1.0,,130,0,stash,poe.ninja
T4_BAIXO,Flamethrower Trap,SkillGem,SkillGem,1.0,,57,0,stash,poe.ninja
T4_BAIXO,Flamethrower Trap,SkillGem,SkillGem,1.0,,64,0,stash,poe.ninja
T4_BAIXO,Flamethrower Trap of Stability,SkillGem,SkillGem,1.0,,69,0,stash,poe.ninja
T4_BAIXO,Flamewood Support,SkillGem,SkillGem,1.0,,233,16.28,stash,poe.ninja
T4_BAIXO,Flamewood Support,SkillGem,SkillGem,1.0,,59,0,stash,poe.ninja
T4_BAIXO,Flammability,SkillGem,SkillGem,1.0,,148,0,stash,poe.ninja
T4_BAIXO,Flicker Strike,SkillGem,SkillGem,1.0,,107,-9.09,stash,poe.ninja
T4_BAIXO,Focused Ballista Support,SkillGem,SkillGem,1.0,,84,0,stash,poe.ninja
T4_BAIXO,Focused Channelling Support,SkillGem,SkillGem,1.0,,209,44.93,stash,poe.ninja
T4_BAIXO,Forbidden Rite,SkillGem,SkillGem,1.0,,278,0,stash,poe.ninja
T4_BAIXO,Fork Support,SkillGem,SkillGem,1.0,,89,0,stash,poe.ninja
T4_BAIXO,Fortify Support,SkillGem,SkillGem,1.0,,91,0,stash,poe.ninja
T4_BAIXO,Foulgrasp Support,SkillGem,SkillGem,1.0,,301,0,stash,poe.ninja
T4_BAIXO,Freezing Pulse,SkillGem,SkillGem,1.0,,91,0,stash,poe.ninja
T4_BAIXO,Frenzy,SkillGem,SkillGem,1.0,,138,0,stash,poe.ninja
T4_BAIXO,Fresh Meat Support,SkillGem,SkillGem,1.0,,5,0,stash,poe.ninja
T4_BAIXO,Frigid Bond Support,SkillGem,SkillGem,1.0,,75,0,stash,poe.ninja
T4_BAIXO,Frost Blades,SkillGem,SkillGem,1.0,,110,0,stash,poe.ninja
T4_BAIXO,Frost Blades,SkillGem,SkillGem,1.0,,240,0,stash,poe.ninja
T4_BAIXO,Frost Bomb,SkillGem,SkillGem,1.0,,268,0,stash,poe.ninja
T4_BAIXO,Frost Bomb of Forthcoming,SkillGem,SkillGem,1.0,,68,0,stash,poe.ninja
T4_BAIXO,Frost Bomb of Instability,SkillGem,SkillGem,1.0,,130,0,stash,poe.ninja
T4_BAIXO,Frost Shield,SkillGem,SkillGem,1.0,,191,0,stash,poe.ninja
T4_BAIXO,Frost Wall,SkillGem,SkillGem,1.0,,93,0,stash,poe.ninja
T4_BAIXO,Frostblink,SkillGem,SkillGem,1.0,,223,0,stash,poe.ninja
T4_BAIXO,Frozen Legion,SkillGem,SkillGem,1.0,,351,163.2,stash,poe.ninja
T4_BAIXO,Frozen Legion,SkillGem,SkillGem,1.0,,114,0,stash,poe.ninja
T4_BAIXO,Galvanic Arrow,SkillGem,SkillGem,1.0,,81,-50,stash,poe.ninja
T4_BAIXO,Galvanic Arrow,SkillGem,SkillGem,1.0,,122,0,stash,poe.ninja
T4_BAIXO,Galvanic Arrow,SkillGem,SkillGem,1.0,,334,88.68,stash,poe.ninja
